,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
20,0.08711557388305664,0.0019655534294416685,0.0075667381286621095,0.000409172751270747,0.6,0.05,6,6,20,1.0,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.05), ('max_depth', 6), ('min_child_weight', 6), ('n_estimators', 20), ('subsample', 1.0)])",0.7701783540644376,0.7644297519875232,0.7170929381109971,0.7675034653809046,0.7852692161339422,0.760894745135561,0.02304374095730559,88
8,0.1916959762573242,0.004042996444986478,0.010114288330078125,0.0001097741485667775,1.0,0.03,6,4,50,1.0,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.03), ('max_depth', 6), ('min_child_weight', 4), ('n_estimators', 50), ('subsample', 1.0)])",0.7701260508197345,0.7554989729544676,0.719274221157138,0.7604829268643032,0.7844487252663621,0.7579661794124011,0.02171946807184641,89
16,0.22269539833068847,0.00802978559426892,0.008187246322631837,9.15245916901778e-05,1.0,0.05,20,4,20,0.4,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.05), ('max_depth', 20), ('min_child_weight', 4), ('n_estimators', 20), ('subsample', 0.4)])",0.7666039027730229,0.7499940564494656,0.7196855148541216,0.754458311288164,0.7970914193302893,0.7575666409390126,0.025083323826259843,90
55,0.09841046333312989,0.0015700076767233091,0.007418346405029297,0.0004219836808054449,1.0,0.075,6,4,20,1.0,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.075), ('max_depth', 6), ('min_child_weight', 4), ('n_estimators', 20), ('subsample', 1.0)])",0.7677521967362776,0.7560053634600024,0.7157901118338468,0.7575490240673398,0.776359160958904,0.7546911714112741,0.02080037986368448,91
40,0.3511178016662598,0.00860159073333037,0.010463094711303711,0.00023505883956517155,1.0,0.3,20,2,20,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.3), ('max_depth', 20), ('min_child_weight', 2), ('n_estimators', 20), ('subsample', 0.6)])",0.7478745863288828,0.7673242610977975,0.737769361710221,0.7425036449343194,0.7763127853881278,0.7543569278918697,0.014885427973095725,92
0,0.5550527095794677,0.6496424905187081,0.012504053115844727,0.0003158978839372599,1.0,0.3,8,4,50,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.3), ('max_depth', 8), ('min_child_weight', 4), ('n_estimators', 50), ('subsample', 0.6)])",0.7446579367796418,0.759300467876298,0.7328754422001598,0.7406003787380029,0.7768597792998477,0.7508588009787901,0.015584606188852435,93
30,0.27027335166931155,0.004211299391051551,0.015465593338012696,0.00033210866319076485,0.8,0.3,6,6,100,0.6,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.3), ('max_depth', 6), ('min_child_weight', 6), ('n_estimators', 100), ('subsample', 0.6)])",0.7386715926813495,0.7480100992810681,0.7142721290273497,0.7632815660888239,0.7751783675799087,0.7478827509316999,0.020960485467476715,94
46,0.08250608444213867,0.002057952071796984,0.008642196655273438,0.00033484641300052524,0.6,0.5,8,6,20,0.4,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.5), ('max_depth', 8), ('min_child_weight', 6), ('n_estimators', 20), ('subsample', 0.4)])",0.7611429685419757,0.7500047548404275,0.754704914603066,0.7152234961204491,0.7547398211567733,0.7471631910525384,0.016358090925402833,95
7,0.6272285461425782,0.005621556833118978,0.026854705810546876,0.0002994857531031994,0.8,0.3,12,4,100,1.0,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.3), ('max_depth', 12), ('min_child_weight', 4), ('n_estimators', 100), ('subsample', 1.0)])",0.7271934078892313,0.758221119099243,0.7287934116931036,0.7256160477659965,0.759244197108067,0.7398136367111283,0.015483340414960198,96
43,0.22286787033081054,0.005770205790597934,0.012612390518188476,0.0001393441378233391,1.0,0.5,8,6,50,1.0,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.5), ('max_depth', 8), ('min_child_weight', 6), ('n_estimators', 50), ('subsample', 1.0)])",0.7295732055232226,0.7552850051352276,0.7233752710259044,0.7180484698457995,0.7610564117199391,0.7374676726500187,0.017389133273973532,97
25,0.46899614334106443,0.0038599141172728385,0.023512601852416992,0.0005447109157522875,0.8,0.5,12,4,100,0.6,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.5), ('max_depth', 12), ('min_child_weight', 4), ('n_estimators', 100), ('subsample', 0.6)])",0.7069140134657081,0.7313491384229145,0.7050905321617406,0.7004474471095491,0.7613703386605785,0.7210342939640981,0.022850805863873676,98
32,2.0034703254699706,0.022446512252134284,0.038422441482543944,0.0004852927945639044,0.8,0.5,20,2,200,0.6,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.5), ('max_depth', 20), ('min_child_weight', 2), ('n_estimators', 200), ('subsample', 0.6)])",0.6844925634295713,0.7398864544105901,0.7174840237361634,0.7068970057672557,0.7322203196347032,0.7161960733956567,0.01955123852429393,99
36,0.4249065399169922,0.0042328668131860585,0.026885271072387695,0.0011957409448277137,0.6,0.3,6,6,200,0.4,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.3), ('max_depth', 6), ('min_child_weight', 6), ('n_estimators', 200), ('subsample', 0.4)])",0.7188534177792993,0.7199303891361406,0.6823933013808057,0.7142539076808163,0.7253377092846272,0.7121537450523379,0.015292307944357627,100
