,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
74,0.27669734954833985,0.006242829514133028,0.014504098892211914,0.0005676283551142411,1.0,0.1,6,4,50,1.0,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.1), ('max_depth', 6), ('min_child_weight', 4), ('n_estimators', 50), ('subsample', 1.0)])",0.7588550684472279,0.7759061614886009,0.7692570328169555,0.7720134205636607,0.7791460025835265,0.7710355371799943,0.00695680648643874,35
62,0.901910924911499,0.015309896559023727,0.029153871536254882,0.0020595751573464997,0.6,0.075,8,2,100,1.0,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.075), ('max_depth', 8), ('min_child_weight', 2), ('n_estimators', 100), ('subsample', 1.0)])",0.7559194899838668,0.7771607971763971,0.7710786890741578,0.7727443117623914,0.7766529758184978,0.7707112527630622,0.007745518452118347,36
76,0.2380133628845215,0.0016824149613515196,0.014818143844604493,0.0018936398513368672,0.6,0.075,6,2,50,0.6,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.075), ('max_depth', 6), ('min_child_weight', 2), ('n_estimators', 50), ('subsample', 0.6)])",0.7582690003676169,0.7779643640131579,0.7678306123965005,0.7736365376013375,0.7758064470034142,0.7707013922764053,0.007074364508359292,37
47,0.36541128158569336,0.003698444020947619,0.018665122985839843,0.0008540197619393981,0.6,0.1,8,6,50,0.6,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.1), ('max_depth', 8), ('min_child_weight', 6), ('n_estimators', 50), ('subsample', 0.6)])",0.7596258973758244,0.778352933221334,0.7698232200577901,0.7720749040749986,0.7735851572978905,0.7706924224055676,0.0061997755707342075,38
88,0.4785176753997803,0.007514685287138917,0.019413518905639648,0.001383159000909775,0.6,0.075,8,4,50,1.0,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.075), ('max_depth', 8), ('min_child_weight', 4), ('n_estimators', 50), ('subsample', 1.0)])",0.7561943693655083,0.778249838572351,0.7694732220577786,0.7728622743132135,0.7764002913135594,0.7706359991244821,0.007823894649048785,39
64,1.507020616531372,0.011961356413682381,0.04566969871520996,0.0011474886985030563,0.6,0.03,12,6,100,0.6,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.03), ('max_depth', 12), ('min_child_weight', 6), ('n_estimators', 100), ('subsample', 0.6)])",0.7556425868042659,0.7771886541600714,0.770141670619025,0.7737897697633147,0.7743313029661018,0.7702187968625557,0.007625159838039101,40
10,0.21975674629211425,0.002463111406172436,0.014514780044555664,0.0005561156487374317,0.8,0.075,6,6,50,0.4,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.075), ('max_depth', 6), ('min_child_weight', 6), ('n_estimators', 50), ('subsample', 0.4)])",0.7571553162553357,0.7774182957049769,0.76739763868016,0.7718936707014625,0.7767485958267284,0.7701227034337328,0.007427564201012138,41
41,0.23787856101989746,0.00305187136841146,0.014215040206909179,0.0005546543588274543,0.8,0.1,6,2,50,0.4,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.1), ('max_depth', 6), ('min_child_weight', 2), ('n_estimators', 50), ('subsample', 0.4)])",0.755582587147121,0.7785862652213416,0.7686873932148959,0.7735727901622568,0.7736265966040726,0.7700111264699375,0.007864160398598248,42
9,0.7654493808746338,0.007100878149858857,0.03469595909118652,0.001333059698575232,1.0,0.075,6,6,200,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.075), ('max_depth', 6), ('min_child_weight', 6), ('n_estimators', 200), ('subsample', 0.6)])",0.7589120919309033,0.7733122477395367,0.7705867871231212,0.7668044802891727,0.7770461729133641,0.7693323559992196,0.006194968376886011,43
63,0.4853678226470947,0.003665621339497397,0.018082332611083985,0.0005664600141457009,0.8,0.05,8,2,50,0.4,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.05), ('max_depth', 8), ('min_child_weight', 2), ('n_estimators', 50), ('subsample', 0.4)])",0.7542655708634047,0.7749456907865289,0.7700948851720847,0.7706847332866726,0.7744156105200586,0.7688812981257499,0.007559763585296199,44
